level,model,sku_id,description,observations,mae,rmse,wmape
sku,moving_average_7,22854,CREAM SWEETHEART EGG HOLDER,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,22854,CREAM SWEETHEART EGG HOLDER,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,22854,CREAM SWEETHEART EGG HOLDER,28,1.6283,1.8508,0.0000
sku,naive_lag_1,22855,FINE WICKER HEART,28,0.0000,0.0000,0.0000
sku,moving_average_7,22855,FINE WICKER HEART,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,22855,FINE WICKER HEART,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,22855,FINE WICKER HEART,28,6.7327,7.7332,0.0000
sku,naive_lag_1,22857,ASSORTED EASTER GIFT TAGS,28,0.0000,0.0000,0.0000
sku,moving_average_7,22857,ASSORTED EASTER GIFT TAGS,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,22857,ASSORTED EASTER GIFT TAGS,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,22857,ASSORTED EASTER GIFT TAGS,28,1.7259,2.0097,0.0000
sku,naive_lag_1,22858,EASTER TIN KEEPSAKE,28,0.0000,0.0000,0.0000
sku,moving_average_7,22858,EASTER TIN KEEPSAKE,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,22858,EASTER TIN KEEPSAKE,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,22858,EASTER TIN KEEPSAKE,28,1.5930,1.8448,0.0000
sku,naive_lag_1,22859,EASTER TIN BUNNY BOUQUET,28,0.8571,3.2071,2.0000
sku,moving_average_7,22859,EASTER TIN BUNNY BOUQUET,28,0.8673,2.4247,2.0238
sku,seasonal_naive_lag_7,22859,EASTER TIN BUNNY BOUQUET,28,0.8929,3.2127,2.0833
sku,weekday_seasonal_mean,22859,EASTER TIN BUNNY BOUQUET,28,1.9830,2.6560,4.6269
sku,naive_lag_1,22860,EASTER TIN CHICKS PINK DAISY,28,0.4286,1.6036,2.0000
sku,moving_average_7,22860,EASTER TIN CHICKS PINK DAISY,28,0.4286,1.2122,2.0000
sku,seasonal_naive_lag_7,22860,EASTER TIN CHICKS PINK DAISY,28,0.4286,1.6036,2.0000
sku,weekday_seasonal_mean,22860,EASTER TIN CHICKS PINK DAISY,28,1.0389,1.4713,4.8481
sku,naive_lag_1,22861,EASTER TIN CHICKS IN GARDEN,28,0.0000,0.0000,0.0000
sku,moving_average_7,22861,EASTER TIN CHICKS IN GARDEN,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,22861,EASTER TIN CHICKS IN GARDEN,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,22861,EASTER TIN CHICKS IN GARDEN,28,0.4288,0.4835,0.0000
sku,naive_lag_1,22862,LOVE HEART NAPKIN BOX,28,0.0000,0.0000,0.0000
sku,moving_average_7,22862,LOVE HEART NAPKIN BOX,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,22862,LOVE HEART NAPKIN BOX,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,22862,LOVE HEART NAPKIN BOX,28,1.0650,1.2299,0.0000
sku,naive_lag_1,22863,SOAP DISH BROCANTE,28,3.0000,6.3019,2.3333
sku,moving_average_7,22863,SOAP DISH BROCANTE,28,2.3571,4.2760,1.8333
sku,seasonal_naive_lag_7,22863,SOAP DISH BROCANTE,28,2.7857,6.2278,2.1667
sku,weekday_seasonal_mean,22863,SOAP DISH BROCANTE,28,1.9888,3.8924,1.5468
sku,naive_lag_1,22865,HAND WARMER OWL DESIGN,28,67.3214,100.6520,0.8663
sku,moving_average_7,22865,HAND WARMER OWL DESIGN,28,54.2857,76.4664,0.6985
sku,seasonal_naive_lag_7,22865,HAND WARMER OWL DESIGN,28,59.6071,102.7839,0.7670
sku,weekday_seasonal_mean,22865,HAND WARMER OWL DESIGN,28,60.8037,89.4463,0.7824
sku,naive_lag_1,22866,HAND WARMER SCOTTY DOG DESIGN,28,73.8214,97.3684,1.2704
sku,moving_average_7,22866,HAND WARMER SCOTTY DOG DESIGN,28,54.3418,72.6506,0.9352
sku,seasonal_naive_lag_7,22866,HAND WARMER SCOTTY DOG DESIGN,28,52.2500,89.8020,0.8992
sku,weekday_seasonal_mean,22866,HAND WARMER SCOTTY DOG DESIGN,28,44.3015,73.7309,0.7624
sku,naive_lag_1,22867,HAND WARMER BIRD DESIGN,28,56.8214,77.6827,1.0318
sku,moving_average_7,22867,HAND WARMER BIRD DESIGN,28,40.4949,62.0665,0.7353
sku,seasonal_naive_lag_7,22867,HAND WARMER BIRD DESIGN,28,39.2143,67.9080,0.7121
sku,weekday_seasonal_mean,22867,HAND WARMER BIRD DESIGN,28,41.4953,70.2899,0.7535
sku,naive_lag_1,22869,NUMBER TILE COTTAGE GARDEN 1,28,0.1429,0.3780,2.0000
sku,moving_average_7,22869,NUMBER TILE COTTAGE GARDEN 1,28,0.1429,0.2857,2.0000
sku,seasonal_naive_lag_7,22869,NUMBER TILE COTTAGE GARDEN 1,28,0.1429,0.3780,2.0000
sku,weekday_seasonal_mean,22869,NUMBER TILE COTTAGE GARDEN 1,28,0.2734,0.3937,3.8272
sku,naive_lag_1,22870,NUMBER TILE COTTAGE GARDEN 2,28,0.1071,0.3273,3.0000
sku,moving_average_7,22870,NUMBER TILE COTTAGE GARDEN 2,28,0.1071,0.2143,3.0000
sku,seasonal_naive_lag_7,22870,NUMBER TILE COTTAGE GARDEN 2,28,0.1071,0.3273,3.0000
sku,weekday_seasonal_mean,22870,NUMBER TILE COTTAGE GARDEN 2,28,0.2392,0.3630,6.6964
sku,naive_lag_1,22872,NUMBER TILE COTTAGE GARDEN 4,28,0.2143,0.4629,2.0000
sku,moving_average_7,22872,NUMBER TILE COTTAGE GARDEN 4,28,0.1480,0.3137,1.3810
sku,seasonal_naive_lag_7,22872,NUMBER TILE COTTAGE GARDEN 4,28,0.1429,0.3780,1.3333
sku,weekday_seasonal_mean,22872,NUMBER TILE COTTAGE GARDEN 4,28,0.2614,0.3919,2.4400
sku,naive_lag_1,22873,NUMBER TILE COTTAGE GARDEN 5,28,0.0714,0.2673,2.0000
sku,moving_average_7,22873,NUMBER TILE COTTAGE GARDEN 5,28,0.0714,0.2020,2.0000
sku,seasonal_naive_lag_7,22873,NUMBER TILE COTTAGE GARDEN 5,28,0.0714,0.2673,2.0000
sku,weekday_seasonal_mean,22873,NUMBER TILE COTTAGE GARDEN 5,28,0.1950,0.3172,5.4599
sku,naive_lag_1,22878,NUMBER TILE COTTAGE GARDEN No,28,0.1071,0.3273,3.0000
sku,moving_average_7,22878,NUMBER TILE COTTAGE GARDEN No,28,0.0969,0.1965,2.7143
sku,seasonal_naive_lag_7,22878,NUMBER TILE COTTAGE GARDEN No,28,0.1071,0.3273,3.0000
sku,weekday_seasonal_mean,22878,NUMBER TILE COTTAGE GARDEN No,28,0.1713,0.2438,4.7956
sku,naive_lag_1,22880,NUMBER TILE VINTAGE FONT 1,28,0.1429,0.5345,2.0000
sku,moving_average_7,22880,NUMBER TILE VINTAGE FONT 1,28,0.1429,0.4041,2.0000
sku,seasonal_naive_lag_7,22880,NUMBER TILE VINTAGE FONT 1,28,0.1429,0.5345,2.0000
sku,weekday_seasonal_mean,22880,NUMBER TILE VINTAGE FONT 1,28,0.1831,0.3419,2.5637
sku,naive_lag_1,22881,NUMBER TILE VINTAGE FONT 2,28,0.1786,0.5669,1.6667
sku,moving_average_7,22881,NUMBER TILE VINTAGE FONT 2,28,0.1786,0.4461,1.6667
sku,seasonal_naive_lag_7,22881,NUMBER TILE VINTAGE FONT 2,28,0.1786,0.5669,1.6667
sku,weekday_seasonal_mean,22881,NUMBER TILE VINTAGE FONT 2,28,0.2069,0.3854,1.9308
sku,naive_lag_1,22882,NUMBER TILE VINTAGE FONT 3,28,0.2857,0.6547,2.0000
sku,moving_average_7,22882,NUMBER TILE VINTAGE FONT 3,28,0.2704,0.4882,1.8929
sku,seasonal_naive_lag_7,22882,NUMBER TILE VINTAGE FONT 3,28,0.2857,0.6547,2.0000
sku,weekday_seasonal_mean,22882,NUMBER TILE VINTAGE FONT 3,28,0.2454,0.4151,1.7180
sku,naive_lag_1,22884,NUMBER TILE VINTAGE FONT 5,28,0.3571,0.8018,2.0000
sku,moving_average_7,22884,NUMBER TILE VINTAGE FONT 5,28,0.3061,0.5689,1.7143
sku,seasonal_naive_lag_7,22884,NUMBER TILE VINTAGE FONT 5,28,0.3571,0.8018,2.0000
sku,weekday_seasonal_mean,22884,NUMBER TILE VINTAGE FONT 5,28,0.3070,0.5948,1.7190
sku,naive_lag_1,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,28,1.6786,3.1339,1.3056
sku,moving_average_7,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,28,2.0102,3.0027,1.5635
sku,seasonal_naive_lag_7,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,28,2.5357,4.6330,1.9722
sku,weekday_seasonal_mean,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,28,1.4123,2.5160,1.0984
sku,naive_lag_1,22891,TEA FOR ONE POLKADOT,28,2.6786,3.5203,1.4706
sku,moving_average_7,22891,TEA FOR ONE POLKADOT,28,1.8520,2.3182,1.0168
sku,seasonal_naive_lag_7,22891,TEA FOR ONE POLKADOT,28,1.7500,2.6254,0.9608
sku,weekday_seasonal_mean,22891,TEA FOR ONE POLKADOT,28,1.5309,2.3324,0.8405
sku,naive_lag_1,22892,SET OF SALT AND PEPPER TOADSTOOLS,28,0.8571,2.7775,4.0000
sku,moving_average_7,22892,SET OF SALT AND PEPPER TOADSTOOLS,28,1.8367,3.3512,8.5714
sku,seasonal_naive_lag_7,22892,SET OF SALT AND PEPPER TOADSTOOLS,28,2.5714,6.2106,12.0000
sku,weekday_seasonal_mean,22892,SET OF SALT AND PEPPER TOADSTOOLS,28,4.7375,5.5700,22.1081
sku,naive_lag_1,22893,MINI CAKE STAND T-LIGHT HOLDER,28,4.0357,6.5219,1.9825
sku,moving_average_7,22893,MINI CAKE STAND T-LIGHT HOLDER,28,3.3673,4.6398,1.6541
sku,seasonal_naive_lag_7,22893,MINI CAKE STAND T-LIGHT HOLDER,28,2.5357,4.7170,1.2456
sku,weekday_seasonal_mean,22893,MINI CAKE STAND T-LIGHT HOLDER,28,3.5568,4.2621,1.7472
sku,naive_lag_1,22894,TABLECLOTH RED APPLES DESIGN,28,0.6429,2.1712,1.8000
sku,moving_average_7,22894,TABLECLOTH RED APPLES DESIGN,28,0.6582,1.6605,1.8429
sku,seasonal_naive_lag_7,22894,TABLECLOTH RED APPLES DESIGN,28,0.6786,2.1794,1.9000
sku,weekday_seasonal_mean,22894,TABLECLOTH RED APPLES DESIGN,28,1.0606,1.6728,2.9697
sku,naive_lag_1,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,28,5.1786,6.7955,1.1885
sku,moving_average_7,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,28,4.0612,4.7565,0.9321
sku,seasonal_naive_lag_7,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,28,3.7143,5.2099,0.8525
sku,weekday_seasonal_mean,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,28,3.3544,4.7034,0.7699
sku,naive_lag_1,22896,PEG BAG APPLES DESIGN,28,2.4643,3.7844,1.3269
sku,moving_average_7,22896,PEG BAG APPLES DESIGN,28,2.6429,4.0534,1.4231
sku,seasonal_naive_lag_7,22896,PEG BAG APPLES DESIGN,28,3.8214,9.7413,2.0577
sku,weekday_seasonal_mean,22896,PEG BAG APPLES DESIGN,28,2.4898,3.0490,1.3407
sku,naive_lag_1,22897,OVEN MITT APPLES DESIGN,28,4.8214,7.8853,1.2273
sku,moving_average_7,22897,OVEN MITT APPLES DESIGN,28,4.1735,5.3110,1.0623
sku,seasonal_naive_lag_7,22897,OVEN MITT APPLES DESIGN,28,4.0000,6.2507,1.0182
sku,weekday_seasonal_mean,22897,OVEN MITT APPLES DESIGN,28,3.8203,5.8869,0.9724
sku,naive_lag_1,22898,CHILDRENS APRON APPLES DESIGN,28,12.7857,16.4708,1.0915
sku,moving_average_7,22898,CHILDRENS APRON APPLES DESIGN,28,10.1582,12.9702,0.8672
sku,seasonal_naive_lag_7,22898,CHILDRENS APRON APPLES DESIGN,28,14.1786,24.5262,1.2104
sku,weekday_seasonal_mean,22898,CHILDRENS APRON APPLES DESIGN,28,8.7040,13.9830,0.7430
sku,naive_lag_1,22899,CHILDREN'S APRON DOLLY GIRL,28,19.3571,34.3823,1.6276
sku,moving_average_7,22899,CHILDREN'S APRON DOLLY GIRL,28,13.1735,24.8323,1.1077
sku,seasonal_naive_lag_7,22899,CHILDREN'S APRON DOLLY GIRL,28,16.1429,30.6011,1.3574
sku,weekday_seasonal_mean,22899,CHILDREN'S APRON DOLLY GIRL,28,10.2109,23.9448,0.8586
sku,naive_lag_1,22900,SET 2 TEA TOWELS I LOVE LONDON,28,12.4643,19.8485,1.1186
sku,moving_average_7,22900,SET 2 TEA TOWELS I LOVE LONDON,28,11.8061,16.6357,1.0595
sku,seasonal_naive_lag_7,22900,SET 2 TEA TOWELS I LOVE LONDON,28,13.1786,22.7777,1.1827
sku,weekday_seasonal_mean,22900,SET 2 TEA TOWELS I LOVE LONDON,28,7.7688,12.9098,0.6972
sku,naive_lag_1,22902,TOTE BAG I LOVE LONDON,28,7.2500,19.5183,1.7965
sku,moving_average_7,22902,TOTE BAG I LOVE LONDON,28,7.1122,15.3048,1.7623
sku,seasonal_naive_lag_7,22902,TOTE BAG I LOVE LONDON,28,7.3214,20.2352,1.8142
sku,weekday_seasonal_mean,22902,TOTE BAG I LOVE LONDON,28,4.7523,13.4894,1.1776
sku,naive_lag_1,22903,CALENDAR FAMILY FAVOURITES,28,2.6429,3.7607,1.6818
sku,moving_average_7,22903,CALENDAR FAMILY FAVOURITES,28,2.0510,2.6389,1.3052
sku,seasonal_naive_lag_7,22903,CALENDAR FAMILY FAVOURITES,28,2.7500,4.1274,1.7500
sku,weekday_seasonal_mean,22903,CALENDAR FAMILY FAVOURITES,28,1.6156,2.7199,1.0281
sku,naive_lag_1,22904,CALENDAR PAPER CUT DESIGN,28,1.1429,2.7124,2.1333
sku,moving_average_7,22904,CALENDAR PAPER CUT DESIGN,28,1.8112,3.3380,3.3810
sku,seasonal_naive_lag_7,22904,CALENDAR PAPER CUT DESIGN,28,3.2143,8.0178,6.0000
sku,weekday_seasonal_mean,22904,CALENDAR PAPER CUT DESIGN,28,4.3128,5.1305,8.0506
sku,naive_lag_1,22905,CALENDAR IN SEASON DESIGN,28,11.2143,19.8710,1.4208
sku,moving_average_7,22905,CALENDAR IN SEASON DESIGN,28,8.7551,14.7320,1.1092
sku,seasonal_naive_lag_7,22905,CALENDAR IN SEASON DESIGN,28,9.5714,17.0021,1.2127
sku,weekday_seasonal_mean,22905,CALENDAR IN SEASON DESIGN,28,7.1605,15.3488,0.9072
sku,naive_lag_1,22906,12 MESSAGE CARDS WITH ENVELOPES,28,13.5357,22.4825,1.6336
sku,moving_average_7,22906,12 MESSAGE CARDS WITH ENVELOPES,28,9.6735,15.9905,1.1675
sku,seasonal_naive_lag_7,22906,12 MESSAGE CARDS WITH ENVELOPES,28,10.6429,18.5934,1.2845
sku,weekday_seasonal_mean,22906,12 MESSAGE CARDS WITH ENVELOPES,28,7.3795,15.0459,0.8906
sku,naive_lag_1,22907,PACK OF 20 NAPKINS PANTRY DESIGN,28,18.3929,30.1715,1.4426
sku,moving_average_7,22907,PACK OF 20 NAPKINS PANTRY DESIGN,28,12.5714,21.2795,0.9860
sku,seasonal_naive_lag_7,22907,PACK OF 20 NAPKINS PANTRY DESIGN,28,14.2857,23.9598,1.1204
sku,weekday_seasonal_mean,22907,PACK OF 20 NAPKINS PANTRY DESIGN,28,11.2184,19.6221,0.8799
sku,naive_lag_1,22908,PACK OF 20 NAPKINS RED APPLES,28,13.8214,26.2876,1.7124
sku,moving_average_7,22908,PACK OF 20 NAPKINS RED APPLES,28,9.2296,18.7950,1.1435
sku,seasonal_naive_lag_7,22908,PACK OF 20 NAPKINS RED APPLES,28,8.3929,19.6950,1.0398
sku,weekday_seasonal_mean,22908,PACK OF 20 NAPKINS RED APPLES,28,7.7713,17.4244,0.9628
sku,naive_lag_1,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,28,67.9643,104.0064,0.8786
sku,moving_average_7,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,28,65.6582,90.4910,0.8488
sku,seasonal_naive_lag_7,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,28,68.2857,115.4507,0.8827
sku,weekday_seasonal_mean,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,28,57.3445,100.6457,0.7413
sku,naive_lag_1,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,28,97.5000,129.2959,0.7778
sku,moving_average_7,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,28,76.5408,102.5695,0.6106
sku,seasonal_naive_lag_7,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,28,80.7857,113.7164,0.6444
sku,weekday_seasonal_mean,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,28,102.6943,137.6173,0.8192
sku,naive_lag_1,22911,PAPER CHAIN KIT LONDON,28,7.2857,20.6743,1.7739
sku,moving_average_7,22911,PAPER CHAIN KIT LONDON,28,6.9643,16.2809,1.6957
sku,seasonal_naive_lag_7,22911,PAPER CHAIN KIT LONDON,28,7.1786,21.5597,1.7478
sku,weekday_seasonal_mean,22911,PAPER CHAIN KIT LONDON,28,4.3591,15.3290,1.0614
sku,naive_lag_1,22912,YELLOW COAT RACK PARIS FASHION,28,0.7857,1.6257,1.8333
sku,moving_average_7,22912,YELLOW COAT RACK PARIS FASHION,28,0.6888,1.1882,1.6071
sku,seasonal_naive_lag_7,22912,YELLOW COAT RACK PARIS FASHION,28,0.8214,1.6797,1.9167
sku,weekday_seasonal_mean,22912,YELLOW COAT RACK PARIS FASHION,28,0.7443,1.2118,1.7367
sku,naive_lag_1,22913,RED COAT RACK PARIS FASHION,28,0.6429,1.1339,1.6364
sku,moving_average_7,22913,RED COAT RACK PARIS FASHION,28,0.6173,0.8308,1.5714
sku,seasonal_naive_lag_7,22913,RED COAT RACK PARIS FASHION,28,0.6071,0.9820,1.5455
sku,weekday_seasonal_mean,22913,RED COAT RACK PARIS FASHION,28,0.7245,0.9503,1.8442
sku,naive_lag_1,22914,BLUE COAT RACK PARIS FASHION,28,0.9643,1.4015,1.5882
sku,moving_average_7,22914,BLUE COAT RACK PARIS FASHION,28,0.7194,0.9894,1.1849
sku,seasonal_naive_lag_7,22914,BLUE COAT RACK PARIS FASHION,28,0.5000,0.8864,0.8235
sku,weekday_seasonal_mean,22914,BLUE COAT RACK PARIS FASHION,28,0.8886,1.1450,1.4635
sku,naive_lag_1,22915,ASSORTED BOTTLE TOP MAGNETS,28,31.3929,53.3081,1.2851
sku,moving_average_7,22915,ASSORTED BOTTLE TOP MAGNETS,28,21.7194,41.5985,0.8891
sku,seasonal_naive_lag_7,22915,ASSORTED BOTTLE TOP MAGNETS,28,21.9643,43.3445,0.8991
sku,weekday_seasonal_mean,22915,ASSORTED BOTTLE TOP MAGNETS,28,22.4873,48.1399,0.9205
sku,naive_lag_1,22916,HERB MARKER THYME,28,6.1429,11.4080,1.5926
sku,moving_average_7,22916,HERB MARKER THYME,28,4.8316,7.9711,1.2526
sku,seasonal_naive_lag_7,22916,HERB MARKER THYME,28,4.2500,7.4378,1.1019
sku,weekday_seasonal_mean,22916,HERB MARKER THYME,28,4.3189,7.9852,1.1197
sku,naive_lag_1,22917,HERB MARKER ROSEMARY,28,6.8571,10.8529,1.6271
sku,moving_average_7,22917,HERB MARKER ROSEMARY,28,5.0000,7.7480,1.1864
sku,seasonal_naive_lag_7,22917,HERB MARKER ROSEMARY,28,4.2857,7.8376,1.0169
sku,weekday_seasonal_mean,22917,HERB MARKER ROSEMARY,28,4.5180,7.8109,1.0721
sku,naive_lag_1,22918,HERB MARKER PARSLEY,28,7.2857,11.5326,1.6721
sku,moving_average_7,22918,HERB MARKER PARSLEY,28,5.2857,8.0791,1.2131
sku,seasonal_naive_lag_7,22918,HERB MARKER PARSLEY,28,4.5000,8.1196,1.0328
sku,weekday_seasonal_mean,22918,HERB MARKER PARSLEY,28,4.7292,8.1198,1.0854
sku,naive_lag_1,22919,HERB MARKER MINT,28,5.5000,9.9893,1.6211
sku,moving_average_7,22919,HERB MARKER MINT,28,4.1429,7.3702,1.2211
sku,seasonal_naive_lag_7,22919,HERB MARKER MINT,28,3.2143,7.1564,0.9474
sku,weekday_seasonal_mean,22919,HERB MARKER MINT,28,4.0010,7.2929,1.1792
sku,naive_lag_1,22920,HERB MARKER BASIL,28,6.5000,9.8162,1.6106
sku,moving_average_7,22920,HERB MARKER BASIL,28,4.8010,6.6527,1.1896
sku,seasonal_naive_lag_7,22920,HERB MARKER BASIL,28,4.5357,7.0229,1.1239
sku,weekday_seasonal_mean,22920,HERB MARKER BASIL,28,6.3610,9.0700,1.5762
sku,naive_lag_1,22921,HERB MARKER CHIVES,28,5.4286,9.8814,1.6522
sku,moving_average_7,22921,HERB MARKER CHIVES,28,3.9949,7.2633,1.2158
sku,seasonal_naive_lag_7,22921,HERB MARKER CHIVES,28,3.2857,7.1464,1.0000
sku,weekday_seasonal_mean,22921,HERB MARKER CHIVES,28,4.1104,7.4436,1.2510
sku,naive_lag_1,22922,FRIDGE MAGNETS US DINER ASSORTED,28,11.7857,32.5730,1.6837
sku,moving_average_7,22922,FRIDGE MAGNETS US DINER ASSORTED,28,10.5612,24.0036,1.5087
sku,seasonal_naive_lag_7,22922,FRIDGE MAGNETS US DINER ASSORTED,28,11.4286,31.7670,1.6327
sku,weekday_seasonal_mean,22922,FRIDGE MAGNETS US DINER ASSORTED,28,7.5735,22.5553,1.0819
sku,naive_lag_1,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,28,14.3571,34.8681,1.9420
sku,moving_average_7,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,28,10.9082,25.3029,1.4755
sku,seasonal_naive_lag_7,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,28,13.9286,35.0887,1.8841
sku,weekday_seasonal_mean,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,28,8.2479,23.9820,1.1157
sku,naive_lag_1,22924,FRIDGE MAGNETS LA VIE EN ROSE,28,14.1429,32.3110,1.6923
sku,moving_average_7,22924,FRIDGE MAGNETS LA VIE EN ROSE,28,11.0204,23.9255,1.3187
sku,seasonal_naive_lag_7,22924,FRIDGE MAGNETS LA VIE EN ROSE,28,13.0714,32.0914,1.5641
sku,weekday_seasonal_mean,22924,FRIDGE MAGNETS LA VIE EN ROSE,28,8.3740,23.0360,1.0020
sku,naive_lag_1,22925,AMAZON,28,0.0714,0.2673,2.0000
sku,moving_average_7,22925,AMAZON,28,0.0714,0.2020,2.0000
sku,seasonal_naive_lag_7,22925,AMAZON,28,0.0714,0.2673,2.0000
sku,weekday_seasonal_mean,22925,AMAZON,28,0.6811,0.7958,19.0720
sku,naive_lag_1,22926,IVORY GIANT GARDEN THERMOMETER,28,0.0000,0.0000,0.0000
sku,moving_average_7,22926,IVORY GIANT GARDEN THERMOMETER,28,0.0000,0.0000,0.0000
sku,seasonal_naive_lag_7,22926,IVORY GIANT GARDEN THERMOMETER,28,0.0000,0.0000,0.0000
sku,weekday_seasonal_mean,22926,IVORY GIANT GARDEN THERMOMETER,28,0.9558,1.0838,0.0000
sku,naive_lag_1,22927,GREEN GIANT GARDEN THERMOMETER,28,0.1429,0.5345,2.0000
sku,moving_average_7,22927,GREEN GIANT GARDEN THERMOMETER,28,0.1122,0.3931,1.5714
sku,seasonal_naive_lag_7,22927,GREEN GIANT GARDEN THERMOMETER,28,0.0714,0.3780,1.0000
sku,weekday_seasonal_mean,22927,GREEN GIANT GARDEN THERMOMETER,28,0.6735,0.7765,9.4296
sku,naive_lag_1,22928,YELLOW GIANT GARDEN THERMOMETER,28,2.3571,3.1510,1.2692
sku,moving_average_7,22928,YELLOW GIANT GARDEN THERMOMETER,28,2.0153,2.4067,1.0852
sku,seasonal_naive_lag_7,22928,YELLOW GIANT GARDEN THERMOMETER,28,2.1429,3.0237,1.1538
sku,weekday_seasonal_mean,22928,YELLOW GIANT GARDEN THERMOMETER,28,1.6994,2.6835,0.9151
sku,naive_lag_1,22930,BAKING MOULD HEART MILK CHOCOLATE,28,5.0357,13.5423,1.9583
sku,moving_average_7,22930,BAKING MOULD HEART MILK CHOCOLATE,28,4.8163,10.0275,1.8730
sku,seasonal_naive_lag_7,22930,BAKING MOULD HEART MILK CHOCOLATE,28,4.8571,13.1176,1.8889
sku,weekday_seasonal_mean,22930,BAKING MOULD HEART MILK CHOCOLATE,28,3.0222,9.3248,1.1753
sku,naive_lag_1,22931,BAKING MOULD HEART WHITE CHOCOLATE,28,1.0000,2.2361,1.2174
sku,moving_average_7,22931,BAKING MOULD HEART WHITE CHOCOLATE,28,1.0408,2.0408,1.2671
sku,seasonal_naive_lag_7,22931,BAKING MOULD HEART WHITE CHOCOLATE,28,1.0357,2.1794,1.2609
sku,weekday_seasonal_mean,22931,BAKING MOULD HEART WHITE CHOCOLATE,28,1.3197,1.9995,1.6066
sku,naive_lag_1,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,28,0.9286,2.1547,1.5294
sku,moving_average_7,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,28,0.7449,1.6462,1.2269
sku,seasonal_naive_lag_7,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,28,0.7857,1.8898,1.2941
sku,weekday_seasonal_mean,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,28,1.3767,1.8577,2.2675
sku,naive_lag_1,22933,BAKING MOULD EASTER EGG MILK CHOC,28,0.2143,0.5976,2.0000
sku,moving_average_7,22933,BAKING MOULD EASTER EGG MILK CHOC,28,0.1837,0.4420,1.7143
sku,seasonal_naive_lag_7,22933,BAKING MOULD EASTER EGG MILK CHOC,28,0.1429,0.4629,1.3333
sku,weekday_seasonal_mean,22933,BAKING MOULD EASTER EGG MILK CHOC,28,1.2526,1.6352,11.6910
sku,naive_lag_1,22934,BAKING MOULD EASTER EGG WHITE CHOC,28,0.0357,0.1890,0.0000
sku,moving_average_7,22934,BAKING MOULD EASTER EGG WHITE CHOC,28,0.0357,0.0714,0.0000
sku,seasonal_naive_lag_7,22934,BAKING MOULD EASTER EGG WHITE CHOC,28,0.0357,0.1890,0.0000
sku,weekday_seasonal_mean,22934,BAKING MOULD EASTER EGG WHITE CHOC,28,0.8265,1.1003,0.0000
sku,naive_lag_1,22935,BAKING MOULD ROSE MILK CHOCOLATE,28,1.0714,2.1381,2.5000
sku,moving_average_7,22935,BAKING MOULD ROSE MILK CHOCOLATE,28,0.8980,1.3976,2.0952
sku,seasonal_naive_lag_7,22935,BAKING MOULD ROSE MILK CHOCOLATE,28,0.9643,1.9548,2.2500
sku,weekday_seasonal_mean,22935,BAKING MOULD ROSE MILK CHOCOLATE,28,1.0280,1.3461,2.3987
sku,naive_lag_1,22936,BAKING MOULD ROSE WHITE CHOCOLATE,28,0.5000,1.0690,1.2727
sku,moving_average_7,22936,BAKING MOULD ROSE WHITE CHOCOLATE,28,0.5153,0.8652,1.3117
sku,seasonal_naive_lag_7,22936,BAKING MOULD ROSE WHITE CHOCOLATE,28,0.5000,0.9636,1.2727
sku,weekday_seasonal_mean,22936,BAKING MOULD ROSE WHITE CHOCOLATE,28,0.4196,0.7903,1.0682
sku,naive_lag_1,22937,BAKING MOULD CHOCOLATE CUPCAKES,28,1.2143,3.2950,1.8889
