sku_id,description,category,selected_model,observations,actual_units,forecast_units,bias_units,mae,rmse,wmape
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20862,PINK PATCH PENCIL CASE BLUE HEART,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20863,BLUE PATCH PENCIL CASE PINK HEART,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20865,PATCHWORK PENCIL CASE BUTTERFLY,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20871,OPULENT VELVET SET/3 CANDLES,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20878,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20886,BOX OF 9 PEBBLE CANDLES,UNMAPPED,naive_lag_1,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20897,VINTAGE NOTEBOOK PARIS DAYS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20898,VINTAGE NOTEBOOK TRAVELOGUE,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,UNMAPPED,naive_lag_1,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20906,VINTAGE NOTEBOOK BEAUTY GIRL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20910,VINTAGE PHOTO ALBUM PARIS DAYS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20934,SET/3 POT PLANT CANDLES,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20935,ROUND CACTUS CANDLE,UNMAPPED,naive_lag_1,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20941,FROG CANDLE,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20943,SET/6 GINGERBREAD STAR T-LIGHTS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20950,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20960,WATERMELON BATH SPONGE,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20966,SANDWICH BATH SPONGE,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20976,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20977,36 PENCILS TUBE WOODLAND,UNMAPPED,naive_lag_1,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20980,36 PENCILS TUBE POSY,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20984,12 PENCILS TALL TUBE POSY,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20989,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20990,SPRING FLOWER CHOPSTICKS SET/5,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
20998,ROSE DU SUD OVEN GLOVE,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21002,ROSE DU SUD DRAWSTRING BAG,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21004,ROSE DU SUD CHILDRENS APRON,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21007,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21009,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21010,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21011,GLITTER SNOW PEAR TREE DECORATION,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21016,LIGHT BIRD HOUSE TREE DECORATION,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21017,RED BIRD HOUSE TREE DECORATION,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21018,BIRD BOX CHRISTMAS TREE DECORATION,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21033,JUMBO BAG CHARLIE AND LOLA TOYS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21040,MODERN VINTAGE COTTON SHOPPING BAG,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21043,APRON MODERN VINTAGE COTTON,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21067,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21069,VINTAGE BILLBOARD TEA MUG,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21071,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21076,SET/20 COLLAGE PAPER NAPKIN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21077,SET/20 WOODLAND PAPER NAPKINS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21078,SET/20 STRAWBERRY PAPER NAPKINS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21082,SET/20 FRUIT SALAD PAPER NAPKINS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21085,SET/6 WOODLAND PAPER CUPS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21087,SET/6 POSIES PAPER CUPS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21089,SET/6 GREEN SPRING PAPER CUPS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21091,SET/6 WOODLAND PAPER PLATES,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21095,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21099,SET/6 STRAWBERRY PAPER CUPS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21100,CHARLIE AND LOLA CHARLOTTE BAG,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21127,COLOURFUL FISHING GNOME,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21130,COLOURFUL STANDING GNOME,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21134,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21143,ANTIQUE GLASS HEART DECORATION,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21144,PINK POODLE HANGING DECORATION,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21146,ANTIQUE GLASS RIDGED HANGING BALL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21153,RED SPOTTY TABLECLOTH,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21157,RED RETROSPOT WASHBAG,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21160,KEEP OUT GIRLS DOOR HANGER,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21161,KEEP OUT BOYS DOOR HANGER,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21163,DO NOT TOUCH MY STUFF DOOR HANGER,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21171,BATHROOM METAL SIGN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21173,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21179,NO JUNK MAIL METAL SIGN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21185,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21186,WHITE DOVE HONEYCOMB PAPER GARLAND,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21187,WHITE BELL HONEYCOMB PAPER GARLAND,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21188,3D HEARTS HONEYCOMB PAPER GARLAND,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21195,PINK HONEYCOMB PAPER BALL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21203,BUTTERFLIES HONEYCOMB GARLAND,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21214,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21223,SET/4 BADGES WOODLAND ANIMAL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21241,GREEN POLKADOT CUP,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21246,RED RETROSPOT BIG BOWL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21247,SET OF RED SALAD SERVERS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21255,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21256,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21268,VINTAGE BLUE TINSEL REEL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21272,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21274,EMBOSSED HEART 3 DRAWER SHELF,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21275,ZINC TOP 2 DOOR WOODEN SHELF,UNMAPPED,naive_lag_1,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21278,VINTAGE KITCHEN PRINT PUDDINGS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21280,VINTAGE KITCHEN PRINT VEGETABLES,UNMAPPED,naive_lag_1,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21281,VINTAGE KITCHEN PRINT SEAFOOD,UNMAPPED,naive_lag_1,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21282,NATURAL BARK CANDLE LARGE,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21283,NATURAL BARK CANDLE SMALL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21294,ETCHED GLASS COASTER,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21307,SET/4 BUTTERFLY MIRROR MAGNETS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21316,SMALL CHUNKY GLASS ROMAN BOWL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21318,GLASS CHALICE BLUE SMALL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21319,adjustment,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21320,GLASS CHALICE GREEN LARGE,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21323,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21324,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21330,WOODLAND ANIMAL WRITING SET,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21332,MOROCCAN BEATEN METAL MIRROR,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21333,CLASSIC WHITE FRAME,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21336,GOLD WASHBAG,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21348,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21349,check,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21350,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21352,EUCALYPTUS & PINECONE WREATH,UNMAPPED,naive_lag_1,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21357,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21359,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21360,JOY LARGE WOOD LETTERS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21361,LOVE LARGE WOOD LETTERS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21363,HOME SMALL WOOD LETTERS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21364,PEACE SMALL WOOD LETTERS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21384,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21392,RED POLKADOT PUDDING BOWL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21393,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21395,BLUE POLKADOT BEAKER,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21396,RED SPOTTY EGG CUP,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21397,BLUE POLKADOT EGG CUP,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21398,RED POLKADOT COFFEE MUG,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21399,BLUE POLKADOT COFFEE MUG,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21410,COUNTRY COTTAGE DOORSTOP GREEN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21412,VINTAGE GOLD TINSEL REEL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21414,SCALLOP SHELL SOAP DISH,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21421,PORCELAIN ROSE LARGE,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21424,WOODLAND STORAGE BOX LARGE,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21431,GREEN GINGHAM FLOWER JEWELLERY BOX,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21432,SET OF 3 CASES WOODLAND DESIGN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21437,24 HANGING EASTER EGGS FLORAL TUB,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21440,12 MINI TOADSTOOL PEGS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21444,BLUE CHALET BIRDFEEDER,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21445,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21447,12 IVORY ROSE PEG PLACE SETTINGS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21448,12 DAISY PEGS IN WOOD BOX,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21457,2 PICTURE BOOK EGGS EASTER DUCKS,UNMAPPED,naive_lag_1,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21458,2 PICTURE BOOK EGGS EASTER BUNNY,UNMAPPED,naive_lag_1,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21459,YELLOW EASTER EGG HUNT START POST,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21472,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21474,SWEETHEART CREAM STEEL FOLDIN BENCH,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21476,STEEL SWEETHEART ROUND TABLE CREAM,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21478,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21482,MUSHROOM BLUE HOT WATER BOTTLE,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21486,PINK HEART DOTS HOT WATER BOTTLE,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21488,RED WHITE SCARF HOT WATER BOTTLE,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21491,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21518,BANK ACCOUNT GREETING CARD,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21527,RED RETROSPOT TRADITIONAL TEAPOT,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21529,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21532,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21536,DAIRY MAID SMALL MILK JUG,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21538,DAIRY MAID PUDDING BOWL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21539,check,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21540,DAIRY MAID BUTTER DISH,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21541,DINOSAURS WATER TRANSFER TATTOOS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21542,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21545,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21549,CERAMIC BIRDHOUSE RED ROOF SMALL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21550,CERAMIC BIRDHOUSE CRESTED TIT LARGE,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21586,KINGS CHOICE GIANT TUBE MATCHES,UNMAPPED,naive_lag_1,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21587,COSY HOUR GIANT TUBE MATCHES,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21589,SWALLOW GIANT TUBE MATCHES,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21590,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21593,SWALLOW CIGAR BOX MATCHES,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21609,SET 12 LAVENDER BOTANICAL T-LIGHTS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21610,SET 12 PEAR BOTANICAL T-LIGHTS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21611,SET OF 12 LILY BOTANICAL T-LIGHTS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21612,SET 12 WILDFLOWER BOTANICAL T-LIGHT,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21613,S/12 VANILLA BOTANICAL T-LIGHTS,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21614,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21618,4 WILDFLOWER BOTANICAL CANDLES,UNMAPPED,naive_lag_1,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21627,ELEPHANT CARNIVAL POUFFE,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21631,HIPPY CHIC DECORATIVE PARASOL,UNMAPPED,naive_lag_1,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21632,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21634,ASSORTED MINI MADRAS NOTEBOOK,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21635,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21637,ASSORTED SANSKRIT MINI NOTEBOOK,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21645,ASSORTED TUTTI FRUTTI ROUND BOX,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21651,HANGING GLASS ETCHED TEALIGHT,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21652,GLASS ETCHED T-LIGHT HOLDER MEDIUM,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21653,GLASS ETCHED T-LIGHT HOLDER LARGE,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21654,RIDGED GLASS FINGER BOWL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21655,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21656,RIDGED GLASS POSY VASE,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21657,MILK BOTTLE WITH GLASS STOPPER,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21658,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21659,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21661,VINTAGE GLASS TEA CADDY,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21662,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21664,RIDGED GLASS STORAGE JAR CREAM LID,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21665,TRIANGULAR RIDGED GLASS POSY HOLDER,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21667,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21681,GIANT MEDINA STAMPED METAL BOWL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21686,MEDINA STAMPED METAL STOOL,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21687,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21690,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21691,SILVER VANILLA FLOWER CANDLE POT,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21692,SILVER LATTICE VANILLA CANDLE POT,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21717,UNKNOWN,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21720,CAKE SHOP STICKER SHEET,UNMAPPED,moving_average_7,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
21725,SWEETIES STICKERS,UNMAPPED,naive_lag_1,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
